Unnamed: 0,rep,hv,dataset,exp,num_pts,avg_pred_perf,avg_fair_perf,objective1,objective2
23,3,0.9920687565115812,titanic,Deterministic Weights,1,0.9972439544807968,0.005189500468729,1,1
24,4,0.9968404706171864,titanic,Deterministic Weights,1,0.997057931452836,0.0002181025081788,1,1
25,5,0.9924901281688814,titanic,Deterministic Weights,2,0.9952932098765432,0.003530534351145,1,1
26,6,0.99553313505042,titanic,Deterministic Weights,2,0.998130980861244,0.0043372657876474,1,1
27,7,0.9982338612207764,titanic,Deterministic Weights,2,0.9986543062200955,0.0021686328938237,1,1
28,8,0.9962682541089568,titanic,Deterministic Weights,3,0.9990535344572612,0.0027879190175904,1,1
29,9,0.991496898854962,titanic,Deterministic Weights,1,0.99625,0.0047709923664122,1,1
30,10,0.9965753161233598,titanic,Deterministic Weights,4,0.9968734785783836,0.0027157956547269,1,1
31,11,0.99708905925582,titanic,Deterministic Weights,2,0.9974298500241896,0.0017643669883335,1,1
32,12,0.999238657740348,titanic,Deterministic Weights,2,0.998824571044758,0.0012969687986363,1,1
33,13,0.9875510790688908,titanic,Deterministic Weights,1,0.9943827160493828,0.0068702290076335,1,1
34,14,0.9899452436712864,titanic,Deterministic Weights,2,0.9953324808184144,0.0059326252904082,1,1
35,15,0.9947586208817696,titanic,Deterministic Weights,2,0.9966908288685786,0.0030333467255926,1,1
36,16,0.9961853358686192,titanic,Deterministic Weights,1,0.9988339111251182,0.0026516673362796,1,1
37,17,0.9936885566987448,titanic,Deterministic Weights,2,0.995281881217968,0.003549261610901,1,1
38,18,0.986030305233446,titanic,Deterministic Weights,2,0.988277268093782,0.0048322711674487,1,1
39,19,0.989017632031312,titanic,Deterministic Weights,2,0.993536058491193,0.0056578356533453,1,1
40,0,0.9911048534539628,titanic,Evolved Weights,3,0.9880144032921812,0.0054961832061068,1,1
41,1,0.9986816459565244,titanic,Evolved Weights,3,0.9958978390582164,0.0014402995823131,1,1
42,2,0.9982387638956064,titanic,Evolved Weights,8,0.9892939244663382,0.0002522593664999,1,1
43,3,0.9966996677271888,titanic,Evolved Weights,2,0.9900130393551446,0.0025947502343645,1,1
44,4,0.9975682463387456,titanic,Evolved Weights,1,0.9977858659387322,0.0002181025081788,1,1
45,5,0.9941805378852137,titanic,Evolved Weights,214,0.5046182358370832,2.051080830420205e-05,1,1
46,6,0.998908762605049,titanic,Evolved Weights,5,0.9979605263157896,0.0039555863983344,1,1
47,7,0.9981262804272684,titanic,Evolved Weights,92,0.5108523377366341,6.223033521407237e-05,1,1
48,8,0.9991730540034884,titanic,Evolved Weights,2,0.9941141674060928,0.0013939595087952,1,1
49,9,0.997251397219193,titanic,Evolved Weights,2,0.9961607142857144,0.0023854961832061,1,1
50,10,0.9981300540143088,titanic,Evolved Weights,15,0.9877495131450827,0.0007242121745938,1,1
51,11,0.9971463650796404,titanic,Evolved Weights,2,0.9969007014997582,0.0017643669883335,1,1
52,12,0.9992611987659538,titanic,Evolved Weights,3,0.9904947996173497,0.0008646458657575,1,1
53,13,0.9958586608236736,titanic,Evolved Weights,3,0.9935699588477368,0.0041984732824427,1,1
54,14,0.9955405094547668,titanic,Evolved Weights,16,0.9928588554987212,0.0003422668436773,1,1
55,15,0.997179234392436,titanic,Evolved Weights,36,0.5275825541898659,9.932592294986832e-05,1,1
56,16,0.9961539035228056,titanic,Evolved Weights,1,0.9988023952095808,0.0026516673362796,1,1
57,17,0.9962348080324273,titanic,Evolved Weights,6,0.9950306501859107,0.0030320325319255,1,1
58,18,0.9918178651359556,titanic,Evolved Weights,4,0.99073574383882,0.0045959100777365,1,1
59,19,0.9967707952329212,titanic,Evolved Weights,2,0.9929544699235626,0.002514593623709,1,1
0,0,0.9458784286128116,us_crime,Equal Weights,2,0.9464767038891028,0.0034452708590884,1,1
1,1,0.9282757167829884,us_crime,Equal Weights,2,0.9222630817458404,0.0020841227737779,1,1
2,2,0.9277293600954776,us_crime,Equal Weights,3,0.9244141227258712,0.0038793792993121,1,1
3,3,0.956441656710474,us_crime,Equal Weights,1,0.956441656710474,0.0,1,1
4,4,0.9712718845949694,us_crime,Equal Weights,3,0.9699756445788192,0.001412260810757,1,1
5,5,0.9216230230749286,us_crime,Equal Weights,2,0.9170549860205032,0.0032513716724243,1,1
6,6,0.9376180620618876,us_crime,Equal Weights,3,0.9352902374670186,0.0027377149999008,1,1
7,7,0.9243397276139772,us_crime,Equal Weights,4,0.9143959488787076,0.0034236785597947,1,1
8,8,0.9465723727147316,us_crime,Equal Weights,2,0.9440035273368608,0.0019990452321279,1,1
9,9,0.9573792351248492,us_crime,Equal Weights,2,0.9539166666666667,0.0006950710108604,1,1
10,10,0.9236831623503202,us_crime,Equal Weights,3,0.9138333333333332,0.0013166248955722,1,1
11,11,0.96358812827641,us_crime,Equal Weights,2,0.9637931034482758,0.0020524283682178,1,1
12,12,0.9271378560351572,us_crime,Equal Weights,2,0.9110899154464838,0.0007727092530253,1,1
13,13,0.953538925376024,us_crime,Equal Weights,3,0.951553584931601,0.0013707190227579,1,1
14,14,0.9341422009798798,us_crime,Equal Weights,2,0.9319337307152876,0.0021350931677018,1,1
15,15,0.9588031957027068,us_crime,Equal Weights,2,0.9576716848834812,0.0006047289806285,1,1
16,16,0.9662955432047948,us_crime,Equal Weights,3,0.9648526077097506,0.0013326968214186,1,1
17,17,0.9695865723765236,us_crime,Equal Weights,3,0.9669485758724604,0.0013814062715844,1,1
18,18,0.9632268001540238,us_crime,Equal Weights,1,0.9632268001540238,0.0,1,1
19,19,0.9598172987974096,us_crime,Equal Weights,1,0.9598172987974096,0.0,1,1
20,0,0.9440931496779504,us_crime,Deterministic Weights,3,0.9431234758054164,0.0041343250309061,1,1
21,1,0.9265735940939454,us_crime,Deterministic Weights,3,0.9190579535407122,0.0027788303650372,1,1
22,2,0.9229503005081938,us_crime,Deterministic Weights,3,0.9215040086339809,0.0038793792993121,1,1
23,3,0.953102211897532,us_crime,Deterministic Weights,3,0.9520277445904686,0.0012733446519524,1,1
24,4,0.9737165027010009,us_crime,Deterministic Weights,3,0.9707105064247922,0.0018830144143427,1,1
25,5,0.922528930068048,us_crime,Deterministic Weights,4,0.9204100652376512,0.0055273318431213,1,1
26,6,0.9378625010881084,us_crime,Deterministic Weights,3,0.930914687774846,0.0027377149999008,1,1
27,7,0.9195850917196722,us_crime,Deterministic Weights,4,0.9117132867132868,0.0041084142717536,1,1
28,8,0.94361663014872,us_crime,Deterministic Weights,3,0.9425128075921728,0.0026653936428372,1,1
29,9,0.9565503811380304,us_crime,Deterministic Weights,2,0.9546944444444444,0.0006950710108604,1,1
30,10,0.9177461056344566,us_crime,Deterministic Weights,3,0.9097592592592592,0.0013166248955722,1,1
31,11,0.962050256115592,us_crime,Deterministic Weights,2,0.961439888164026,0.0020524283682178,1,1
32,12,0.92648901707704,us_crime,Deterministic Weights,2,0.919622602598474,0.0007727092530253,1,1
33,13,0.955191647559976,us_crime,Deterministic Weights,2,0.9532635594968036,0.0006853595113789,1,1
34,14,0.9346134409691068,us_crime,Deterministic Weights,3,0.9258269050958392,0.0014233954451345,1,1
35,15,0.9556609610228912,us_crime,Deterministic Weights,1,0.9556609610228912,0.0,1,1
36,16,0.9652920138232056,us_crime,Deterministic Weights,3,0.9649155958679768,0.0013326968214186,1,1
37,17,0.9685493695223908,us_crime,Deterministic Weights,2,0.9698891805191018,0.0013814062715844,1,1
38,18,0.9552849441663458,us_crime,Deterministic Weights,1,0.9552849441663458,0.0,1,1
39,19,0.9583126655794278,us_crime,Deterministic Weights,2,0.957822617946346,0.000709886418173,1,1
40,0,0.9466610053432356,us_crime,Evolved Weights,3,0.8389166987549737,0.0023396316487535,1,1
41,1,0.9188354177606898,us_crime,Evolved Weights,3,0.9179326420705732,0.0023156919708643,1,1
42,2,0.9316459759592952,us_crime,Evolved Weights,3,0.9123111316682084,0.0038793792993121,1,1
43,3,0.9527063095554432,us_crime,Evolved Weights,2,0.952011150935882,0.0006366723259762,1,1
44,4,0.9743556369297308,us_crime,Evolved Weights,9,0.9719492735365752,0.1201990867822112,1,1
45,5,0.9177311872411692,us_crime,Evolved Weights,3,0.9187635911773844,0.004335162229899,1,1
46,6,0.939824978151898,us_crime,Evolved Weights,5,0.9002110817941953,0.0028263270312985,1,1
47,7,0.9194338619702196,us_crime,Evolved Weights,7,0.9023304281924972,0.0023476652981449,1,1
48,8,0.9456829158724676,us_crime,Evolved Weights,6,0.9350592088687324,0.0028875097797403,1,1
49,9,0.9549942077415762,us_crime,Evolved Weights,2,0.9529166666666666,0.0006950710108604,1,1
50,10,0.9146893065998328,us_crime,Evolved Weights,5,0.9067888888888888,0.0013166248955722,1,1
51,11,0.966426562994474,us_crime,Evolved Weights,2,0.941192917054986,0.0006841427894059,1,1
52,12,0.9283572157908584,us_crime,Evolved Weights,4,0.9116828212002476,0.0003376403475175,1,1
53,13,0.9528768818313056,us_crime,Evolved Weights,1,0.9528768818313056,0.0,1,1
54,14,0.9305690176647676,us_crime,Evolved Weights,4,0.9218640427769986,0.0021350931677018,1,1
55,15,0.952309754588575,us_crime,Evolved Weights,1,0.952309754588575,0.0,1,1
56,16,0.9602345774032076,us_crime,Evolved Weights,4,0.9565224237843286,0.0019990452321279,1,1
57,17,0.9687726042118752,us_crime,Evolved Weights,2,0.9604841061533976,0.0006907031357922,1,1
58,18,0.9590392760877936,us_crime,Evolved Weights,1,0.9590392760877936,0.0,1,1
59,19,0.9587756107033976,us_crime,Evolved Weights,7,0.9584792520153298,0.0004056493818131,1,1
0,0,0.999999818795698,compas_violent,Equal Weights,5,0.999945286195286,0.0015279662294587,1,1
1,1,0.998807102001778,compas_violent,Equal Weights,3,0.999278545479383,0.0009755851711053,1,1
2,2,0.9987586305492268,compas_violent,Equal Weights,1,0.9995293748529296,0.0007711072061451,1,1
3,3,0.9990012770270724,compas_violent,Equal Weights,2,0.999459160617278,0.0007842021563735,1,1
4,4,0.999181598401092,compas_violent,Equal Weights,3,0.9995929392071826,0.0007418397626112,1,1
5,5,0.9991248324474996,compas_violent,Equal Weights,5,0.9994076883457416,0.0008541363976577,1,1
6,6,0.9984116915211604,compas_violent,Equal Weights,1,0.9994448622900328,0.0010337446395043,1,1
7,7,0.9983379466219384,compas_violent,Equal Weights,4,0.9980494387536036,0.0009246649961869,1,1
8,8,0.9992334837440704,compas_violent,Equal Weights,1,1.0,0.0007665162559296,1,1
9,9,0.9999877862581904,compas_violent,Equal Weights,3,0.9999715724496429,0.0007358432011482,1,1
10,10,0.9990485505222776,compas_violent,Equal Weights,4,0.999223978513561,0.0011022730658086,1,1
11,11,0.9993236899730308,compas_violent,Equal Weights,3,0.9996772134453294,0.0008154921090244,1,1
12,12,0.9991401505773806,compas_violent,Equal Weights,3,0.9998978414499304,0.0009641431162856,1,1
13,13,0.999999972289,compas_violent,Equal Weights,2,0.9999741602067184,0.0002681039248203,1,1
14,14,0.9991617513583062,compas_violent,Equal Weights,3,0.9993684851251616,0.0006631038674087,1,1
15,15,0.9993048251004047,compas_violent,Equal Weights,3,0.9997207352279815,0.0012973172177152,1,1
16,16,0.99886168938193,compas_violent,Equal Weights,2,0.9990576860045888,0.0006686699247127,1,1
17,17,0.9989579967212242,compas_violent,Equal Weights,6,0.9992892474112428,0.0010058190310773,1,1
18,18,0.9999498136274072,compas_violent,Equal Weights,4,0.9999108932947204,0.00068964877107,1,1
19,19,0.998190354294582,compas_violent,Equal Weights,4,0.99839911634757,0.0012428652027051,1,1
20,0,0.9999945771363188,compas_violent,Deterministic Weights,3,0.999915824915825,0.0006589527111915,1,1
21,1,0.998954220552431,compas_violent,Deterministic Weights,2,0.9992668058348168,0.0007865880438617,1,1
22,2,0.9988761492936424,compas_violent,Deterministic Weights,2,0.9995685936151856,0.0009203238650265,1,1
23,3,0.9990072506040996,compas_violent,Deterministic Weights,6,0.9994611637261028,0.0011665766961867,1,1
24,4,0.9992158495432862,compas_violent,Deterministic Weights,3,0.9996728296431562,0.0007418397626112,1,1
25,5,0.9997247389760672,compas_violent,Deterministic Weights,2,0.9995610338530692,0.0002678348669631,1,1
26,6,0.99892193048818,compas_violent,Deterministic Weights,4,0.9992254933562552,0.0011789437540637,1,1
27,7,0.9978155887335948,compas_violent,Deterministic Weights,4,0.9983484634729805,0.0008947053055888,1,1
28,8,1.0,compas_violent,Deterministic Weights,1,1.0,0.0,1,1
29,9,0.999999993176594,compas_violent,Deterministic Weights,2,0.9999939083820664,0.0002800325856099,1,1
30,10,0.9990102017113904,compas_violent,Deterministic Weights,6,0.999189121756487,0.0011693031846754,1,1
31,11,0.9989369093561702,compas_violent,Deterministic Weights,3,0.9995974235104668,0.001089397855567,1,1
32,12,0.9989731539933336,compas_violent,Deterministic Weights,3,0.9999318942999535,0.0011428682589009,1,1
33,13,0.9999999507148384,compas_violent,Deterministic Weights,5,0.9999804766006316,0.0007407407407407,1,1
34,14,0.9991845389607504,compas_violent,Deterministic Weights,4,0.9996019744350604,0.0012045669279714,1,1
35,15,0.999299407229198,compas_violent,Deterministic Weights,4,0.9997279888584236,0.0013875816114622,1,1
36,16,0.9988733212214213,compas_violent,Deterministic Weights,4,0.999144016013485,0.0009328358208955,1,1
37,17,0.9989119339494472,compas_violent,Deterministic Weights,3,0.9993451060157792,0.000711432973201,1,1
38,18,0.9999387391401202,compas_violent,Deterministic Weights,1,0.9999387391401202,0.0,1,1
39,19,0.9980022365026168,compas_violent,Deterministic Weights,3,0.9984270986745214,0.0010203034899141,1,1
40,0,0.9991790676954287,compas_violent,Evolved Weights,6,0.9999053030303032,0.0022711568420523,1,1
41,1,0.9993274729902344,compas_violent,Evolved Weights,2,0.9991579473124752,0.0002438962927763,1,1
42,2,0.9987530110240168,compas_violent,Evolved Weights,4,0.9994761493898684,0.0009448843709915,1,1
43,3,0.9989347354037048,compas_violent,Evolved Weights,4,0.9991391639825008,0.0012132336849476,1,1
44,4,0.9997945674503538,compas_violent,Evolved Weights,1,0.9997945674503538,0.0,1,1
45,5,0.999025558201633,compas_violent,Evolved Weights,4,0.9995200636793558,0.0008970633557874,1,1
46,6,0.9982447260641558,compas_violent,Evolved Weights,1,0.9992777240547736,0.0010337446395043,1,1
47,7,0.9977520784707636,compas_violent,Evolved Weights,4,0.9974713242961416,0.0007521698078948,1,1
48,8,0.9999990294920524,compas_violent,Evolved Weights,3,0.9995635358192996,0.000545962050214,1,1
49,9,0.9992389815319572,compas_violent,Evolved Weights,2,0.9997563352826512,0.000809185068808,1,1
50,10,0.9988157986919496,compas_violent,Evolved Weights,4,0.9983956718915112,0.0008695295975213,1,1
51,11,0.9996191844017932,compas_violent,Evolved Weights,1,0.9996191844017932,0.0,1,1
52,12,0.9990680740913102,compas_violent,Evolved Weights,2,0.9997145569924524,0.0009073036576647,1,1
53,13,0.9999482828834952,compas_violent,Evolved Weights,3,0.9999310938845823,0.0006479945949266,1,1
54,14,0.999072001932114,compas_violent,Evolved Weights,1,0.9997546222323672,0.0006827878412093,1,1
55,15,0.9977261605285436,compas_violent,Evolved Weights,2,0.9997987117552336,0.0020729684908789,1,1
56,16,0.9983676347197368,compas_violent,Evolved Weights,3,0.9990381763980584,0.0011428843980686,1,1
57,17,0.999178901376136,compas_violent,Evolved Weights,2,0.9986593934911242,0.0002667873649503,1,1
58,18,0.999938650683503,compas_violent,Evolved Weights,3,0.9998811910596273,0.0004863740996509,1,1
59,19,0.9980157282609016,compas_violent,Evolved Weights,4,0.998238586156112,0.0011723415323969,1,1
0,0,0.7540953684610701,nlsy,Equal Weights,5,0.7605215022897502,0.017501455932142,1,1
1,1,0.7450840831246965,nlsy,Equal Weights,3,0.7542542542542542,0.0183876220775705,1,1
2,2,0.7459287799435315,nlsy,Equal Weights,6,0.7548099305257127,0.0187403715598725,1,1
3,3,0.7555783687416786,nlsy,Equal Weights,5,0.7646912315095348,0.0155719072334275,1,1
4,4,0.7628831648383745,nlsy,Equal Weights,4,0.7715283995154834,0.0181652584810415,1,1
5,5,0.7566438595255595,nlsy,Equal Weights,10,0.7621412954963886,0.0164365749616882,1,1
6,6,0.7315151589618528,nlsy,Equal Weights,9,0.737571733552696,0.0197361245590019,1,1
7,7,0.7556598648885696,nlsy,Equal Weights,7,0.7637665956647982,0.0168682544300816,1,1
8,8,0.7606874803199826,nlsy,Equal Weights,4,0.7692382371828248,0.0181177868295994,1,1
9,9,0.7539597955666686,nlsy,Equal Weights,9,0.7613017089447316,0.017723503346984,1,1
10,10,0.7540644747746815,nlsy,Equal Weights,10,0.759020943402742,0.0156318841182094,1,1
11,11,0.7735455614191837,nlsy,Equal Weights,7,0.7783077162557578,0.0148478076501649,1,1
12,12,0.7622874382184982,nlsy,Equal Weights,10,0.7684450460542693,0.0172712382760234,1,1
13,13,0.7601202210099046,nlsy,Equal Weights,5,0.7664524942711088,0.0157968014423558,1,1
14,14,0.7477043865602873,nlsy,Equal Weights,7,0.7550066091812028,0.0161135302268927,1,1
15,15,0.7638716929390472,nlsy,Equal Weights,10,0.7645362174211693,0.0152490153838706,1,1
16,16,0.7306018540316379,nlsy,Equal Weights,5,0.7384250255607039,0.0169568139407151,1,1
17,17,0.7590539317207062,nlsy,Equal Weights,10,0.7636889237811368,0.0162836908509006,1,1
18,18,0.7441444816052585,nlsy,Equal Weights,8,0.7486074325974877,0.0144089729113683,1,1
19,19,0.7731245677936665,nlsy,Equal Weights,8,0.7810119110315287,0.0193320948693647,1,1
20,0,0.7554796905508478,nlsy,Deterministic Weights,8,0.7610379199544275,0.0147705138371132,1,1
21,1,0.750660098171202,nlsy,Deterministic Weights,7,0.7566763191763192,0.0161782296082044,1,1
22,2,0.7442965231303925,nlsy,Deterministic Weights,4,0.74826034504369,0.0148375894302574,1,1
23,3,0.7625678874416953,nlsy,Deterministic Weights,5,0.7650467831046159,0.0107676893765192,1,1
24,4,0.7648815994188428,nlsy,Deterministic Weights,5,0.7696580296327505,0.0131260376546819,1,1
25,5,0.7557229936575622,nlsy,Deterministic Weights,4,0.7603124778714063,0.0111361178741782,1,1
26,6,0.7299313294769023,nlsy,Deterministic Weights,5,0.7332134673012517,0.013860305165103,1,1
27,7,0.7603709052229235,nlsy,Deterministic Weights,9,0.7608553164160079,0.0117569637901121,1,1
28,8,0.7636048446101089,nlsy,Deterministic Weights,5,0.765637474400361,0.0123176777962928,1,1
29,9,0.7561778825528147,nlsy,Deterministic Weights,9,0.7591917661735876,0.013737964362102,1,1
30,10,0.7510820088968737,nlsy,Deterministic Weights,10,0.7520710314582686,0.0106914252462695,1,1
31,11,0.7749271551135377,nlsy,Deterministic Weights,10,0.7782293178519594,0.0113927953573488,1,1
32,12,0.7610112249803344,nlsy,Deterministic Weights,5,0.76336418435933,0.013221152261747,1,1
33,13,0.7600671194740881,nlsy,Deterministic Weights,8,0.7639834523179976,0.0120586541350873,1,1
